"","Subject","Activity","Measurements","Mean"
"5005",25,"LAYING","tBodyGyroJerk-std()-X",-0.9625149
"5006",25,"SITTING","tBodyGyroJerk-std()-X",-0.99555867
"5007",25,"STANDING","tBodyGyroJerk-std()-X",-0.986836675
"5008",25,"WALKING","tBodyGyroJerk-std()-X",-0.505525075
"5009",25,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.44981602
"5010",25,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.70377226
"5011",26,"LAYING","tBodyGyroJerk-std()-X",-0.99592481
"5012",26,"SITTING","tBodyGyroJerk-std()-X",-0.997706355
"5013",26,"STANDING","tBodyGyroJerk-std()-X",-0.989482415
"5014",26,"WALKING","tBodyGyroJerk-std()-X",-0.41979399
"5015",26,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.19997109
"5016",26,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.50916882
"5017",27,"LAYING","tBodyGyroJerk-std()-X",-0.995445355
"5018",27,"SITTING","tBodyGyroJerk-std()-X",-0.995769005
"5019",27,"STANDING","tBodyGyroJerk-std()-X",-0.992644975
"5020",27,"WALKING","tBodyGyroJerk-std()-X",-0.5244591
"5021",27,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.49381959
"5022",27,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.6946624
"5023",28,"LAYING","tBodyGyroJerk-std()-X",-0.98762258
"5024",28,"SITTING","tBodyGyroJerk-std()-X",-0.987940905
"5025",28,"STANDING","tBodyGyroJerk-std()-X",-0.94731622
"5026",28,"WALKING","tBodyGyroJerk-std()-X",-0.41083515
"5027",28,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.16532623
"5028",28,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.5005898
"5029",29,"LAYING","tBodyGyroJerk-std()-X",-0.99724516
"5030",29,"SITTING","tBodyGyroJerk-std()-X",-0.996035285
"5031",29,"STANDING","tBodyGyroJerk-std()-X",-0.98818237
"5032",29,"WALKING","tBodyGyroJerk-std()-X",-0.38860802
"5033",29,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.340850765
"5034",29,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.47182559
"5035",30,"LAYING","tBodyGyroJerk-std()-X",-0.988633115
"5036",30,"SITTING","tBodyGyroJerk-std()-X",-0.99687104
"5037",30,"STANDING","tBodyGyroJerk-std()-X",-0.96585973
"5038",30,"WALKING","tBodyGyroJerk-std()-X",-0.50010303
"5039",30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.551061835
"5040",30,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.76498279
"5041",1,"LAYING","tBodyGyroJerk-std()-Y",-0.99626774
"5042",1,"SITTING","tBodyGyroJerk-std()-Y",-0.99603909
"5043",1,"STANDING","tBodyGyroJerk-std()-Y",-0.99694746
"5044",1,"WALKING","tBodyGyroJerk-std()-Y",-0.31751946
"5045",1,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.25649015
"5046",1,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.59734456
"5047",2,"LAYING","tBodyGyroJerk-std()-Y",-0.99368818
"5048",2,"SITTING","tBodyGyroJerk-std()-Y",-0.993027705
"5049",2,"STANDING","tBodyGyroJerk-std()-Y",-0.99251088
"5050",2,"WALKING","tBodyGyroJerk-std()-Y",-0.64991204
"5051",2,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.49218321
"5052",2,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.66043564
"5053",3,"LAYING","tBodyGyroJerk-std()-Y",-0.9934022
"5054",3,"SITTING","tBodyGyroJerk-std()-Y",-0.988654475
"5055",3,"STANDING","tBodyGyroJerk-std()-Y",-0.97913222
"5056",3,"WALKING","tBodyGyroJerk-std()-Y",-0.65168632
"5057",3,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.68453264
"5058",3,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.76736187
"5059",4,"LAYING","tBodyGyroJerk-std()-Y",-0.99423696
"5060",4,"SITTING","tBodyGyroJerk-std()-Y",-0.988118135
"5061",4,"STANDING","tBodyGyroJerk-std()-Y",-0.98526665
"5062",4,"WALKING","tBodyGyroJerk-std()-Y",-0.811047895
"5063",4,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.8189634
"5064",4,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.84125746
"5065",5,"LAYING","tBodyGyroJerk-std()-Y",-0.98824129
"5066",5,"SITTING","tBodyGyroJerk-std()-Y",-0.98261991
"5067",5,"STANDING","tBodyGyroJerk-std()-Y",-0.970436325
"5068",5,"WALKING","tBodyGyroJerk-std()-Y",-0.563595165
"5069",5,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.52515701
"5070",5,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.63661327
"5071",6,"LAYING","tBodyGyroJerk-std()-Y",-0.97276105
"5072",6,"SITTING","tBodyGyroJerk-std()-Y",-0.97091734
"5073",6,"STANDING","tBodyGyroJerk-std()-Y",-0.9760991
"5074",6,"WALKING","tBodyGyroJerk-std()-Y",-0.46971316
"5075",6,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.25951156
"5076",6,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.49034661
"5077",7,"LAYING","tBodyGyroJerk-std()-Y",-0.988355175
"5078",7,"SITTING","tBodyGyroJerk-std()-Y",-0.9929144
"5079",7,"STANDING","tBodyGyroJerk-std()-Y",-0.98330596
"5080",7,"WALKING","tBodyGyroJerk-std()-Y",-0.15945343
"5081",7,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.31379513
"5082",7,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.67089814
"5083",8,"LAYING","tBodyGyroJerk-std()-Y",-0.99124847
"5084",8,"SITTING","tBodyGyroJerk-std()-Y",-0.99616239
"5085",8,"STANDING","tBodyGyroJerk-std()-Y",-0.996189155
"5086",8,"WALKING","tBodyGyroJerk-std()-Y",-0.4287688
"5087",8,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.046706374
"5088",8,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.4156226
"5089",9,"LAYING","tBodyGyroJerk-std()-Y",-0.97861623
"5090",9,"SITTING","tBodyGyroJerk-std()-Y",-0.98323942
"5091",9,"STANDING","tBodyGyroJerk-std()-Y",-0.98660782
"5092",9,"WALKING","tBodyGyroJerk-std()-Y",-0.553116175
"5093",9,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.439999305
"5094",9,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.72129335
"5095",10,"LAYING","tBodyGyroJerk-std()-Y",-0.9704039
"5096",10,"SITTING","tBodyGyroJerk-std()-Y",-0.9972556
"5097",10,"STANDING","tBodyGyroJerk-std()-Y",-0.988784905
"5098",10,"WALKING","tBodyGyroJerk-std()-Y",-0.51122527
"5099",10,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.46048147
"5100",10,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.60735441
"5101",11,"LAYING","tBodyGyroJerk-std()-Y",-0.99847815
"5102",11,"SITTING","tBodyGyroJerk-std()-Y",-0.99322179
"5103",11,"STANDING","tBodyGyroJerk-std()-Y",-0.9967522
"5104",11,"WALKING","tBodyGyroJerk-std()-Y",-0.73350659
"5105",11,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.689712685
"5106",11,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.818231585
"5107",12,"LAYING","tBodyGyroJerk-std()-Y",-0.9787569
"5108",12,"SITTING","tBodyGyroJerk-std()-Y",-0.98410893
"5109",12,"STANDING","tBodyGyroJerk-std()-Y",-0.9871942
"5110",12,"WALKING","tBodyGyroJerk-std()-Y",-0.58721201
"5111",12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.511563175
"5112",12,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.761558855
"5113",13,"LAYING","tBodyGyroJerk-std()-Y",-0.98257983
"5114",13,"SITTING","tBodyGyroJerk-std()-Y",-0.99352828
"5115",13,"STANDING","tBodyGyroJerk-std()-Y",-0.98786539
"5116",13,"WALKING","tBodyGyroJerk-std()-Y",-0.24133351
"5117",13,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.30337535
"5118",13,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.68178003
"5119",14,"LAYING","tBodyGyroJerk-std()-Y",-0.98798519
"5120",14,"SITTING","tBodyGyroJerk-std()-Y",-0.991420935
"5121",14,"STANDING","tBodyGyroJerk-std()-Y",-0.98698476
"5122",14,"WALKING","tBodyGyroJerk-std()-Y",-0.53809568
"5123",14,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.31554757
"5124",14,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.407456805
"5125",15,"LAYING","tBodyGyroJerk-std()-Y",-0.993212955
"5126",15,"SITTING","tBodyGyroJerk-std()-Y",-0.99504812
"5127",15,"STANDING","tBodyGyroJerk-std()-Y",-0.99580759
"5128",15,"WALKING","tBodyGyroJerk-std()-Y",-0.74530534
"5129",15,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.57086527
"5130",15,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.774102365
"5131",16,"LAYING","tBodyGyroJerk-std()-Y",-0.992381445
"5132",16,"SITTING","tBodyGyroJerk-std()-Y",-0.99624208
"5133",16,"STANDING","tBodyGyroJerk-std()-Y",-0.99467029
"5134",16,"WALKING","tBodyGyroJerk-std()-Y",-0.70864431
"5135",16,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.58701427
"5136",16,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.77898471
"5137",17,"LAYING","tBodyGyroJerk-std()-Y",-0.99444344
"5138",17,"SITTING","tBodyGyroJerk-std()-Y",-0.99815948
"5139",17,"STANDING","tBodyGyroJerk-std()-Y",-0.9969209
"5140",17,"WALKING","tBodyGyroJerk-std()-Y",-0.55143873
"5141",17,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.62199483
"5142",17,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.684410085
"5143",18,"LAYING","tBodyGyroJerk-std()-Y",-0.99172939
"5144",18,"SITTING","tBodyGyroJerk-std()-Y",-0.99587483
"5145",18,"STANDING","tBodyGyroJerk-std()-Y",-0.99333708
"5146",18,"WALKING","tBodyGyroJerk-std()-Y",-0.722062035
"5147",18,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.77031205
"5148",18,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.823457775
"5149",19,"LAYING","tBodyGyroJerk-std()-Y",-0.98580862
"5150",19,"SITTING","tBodyGyroJerk-std()-Y",-0.99032229
"5151",19,"STANDING","tBodyGyroJerk-std()-Y",-0.99425755
"5152",19,"WALKING","tBodyGyroJerk-std()-Y",-0.3800569
"5153",19,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.23083672
"5154",19,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.60965205
"5155",20,"LAYING","tBodyGyroJerk-std()-Y",-0.985328205
"5156",20,"SITTING","tBodyGyroJerk-std()-Y",-0.989923105
"5157",20,"STANDING","tBodyGyroJerk-std()-Y",-0.97538893
"5158",20,"WALKING","tBodyGyroJerk-std()-Y",-0.13106623
"5159",20,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.36313014
"5160",20,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.39789564
"5161",21,"LAYING","tBodyGyroJerk-std()-Y",-0.99153676
"5162",21,"SITTING","tBodyGyroJerk-std()-Y",-0.99167172
"5163",21,"STANDING","tBodyGyroJerk-std()-Y",-0.98676721
"5164",21,"WALKING","tBodyGyroJerk-std()-Y",-0.48104924
"5165",21,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.45720345
"5166",21,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.60019555
"5167",22,"LAYING","tBodyGyroJerk-std()-Y",-0.995200365
"5168",22,"SITTING","tBodyGyroJerk-std()-Y",-0.991328855
"5169",22,"STANDING","tBodyGyroJerk-std()-Y",-0.99323235
"5170",22,"WALKING","tBodyGyroJerk-std()-Y",-0.65770277
"5171",22,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.639946895
"5172",22,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.707207155
"5173",23,"LAYING","tBodyGyroJerk-std()-Y",-0.982176535
"5174",23,"SITTING","tBodyGyroJerk-std()-Y",-0.984237155
"5175",23,"STANDING","tBodyGyroJerk-std()-Y",-0.98124798
"5176",23,"WALKING","tBodyGyroJerk-std()-Y",0.28878492
"5177",23,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",0.140014065
"5178",23,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.48543831
"5179",24,"LAYING","tBodyGyroJerk-std()-Y",-0.98423407
"5180",24,"SITTING","tBodyGyroJerk-std()-Y",-0.99137625
"5181",24,"STANDING","tBodyGyroJerk-std()-Y",-0.99237111
"5182",24,"WALKING","tBodyGyroJerk-std()-Y",-0.519195585
"5183",24,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.524955
"5184",24,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.65561438
"5185",25,"LAYING","tBodyGyroJerk-std()-Y",-0.97202578
"5186",25,"SITTING","tBodyGyroJerk-std()-Y",-0.99310496
"5187",25,"STANDING","tBodyGyroJerk-std()-Y",-0.993836425
"5188",25,"WALKING","tBodyGyroJerk-std()-Y",-0.799977625
"5189",25,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.81632208
"5190",25,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.83989199
"5191",26,"LAYING","tBodyGyroJerk-std()-Y",-0.99176131
"5192",26,"SITTING","tBodyGyroJerk-std()-Y",-0.99478139
"5193",26,"STANDING","tBodyGyroJerk-std()-Y",-0.99425039
"5194",26,"WALKING","tBodyGyroJerk-std()-Y",-0.58780916
"5195",26,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.555707875
"5196",26,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.72510978
"5197",27,"LAYING","tBodyGyroJerk-std()-Y",-0.995103865
"5198",27,"SITTING","tBodyGyroJerk-std()-Y",-0.995145785
"5199",27,"STANDING","tBodyGyroJerk-std()-Y",-0.99448175
"5200",27,"WALKING","tBodyGyroJerk-std()-Y",-0.61015681
"5201",27,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.49579949
"5202",27,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.71623691
"5203",28,"LAYING","tBodyGyroJerk-std()-Y",-0.99072695
"5204",28,"SITTING","tBodyGyroJerk-std()-Y",-0.986000335
"5205",28,"STANDING","tBodyGyroJerk-std()-Y",-0.98013146
"5206",28,"WALKING","tBodyGyroJerk-std()-Y",-0.65037046
"5207",28,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.43156821
"5208",28,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.69565714
"5209",29,"LAYING","tBodyGyroJerk-std()-Y",-0.99742437
"5210",29,"SITTING","tBodyGyroJerk-std()-Y",-0.996693105
"5211",29,"STANDING","tBodyGyroJerk-std()-Y",-0.99689829
"5212",29,"WALKING","tBodyGyroJerk-std()-Y",-0.59566011
"5213",29,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.69848185
"5214",29,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.73346088
"5215",30,"LAYING","tBodyGyroJerk-std()-Y",-0.990637895
"5216",30,"SITTING","tBodyGyroJerk-std()-Y",-0.996534135
"5217",30,"STANDING","tBodyGyroJerk-std()-Y",-0.98684003
"5218",30,"WALKING","tBodyGyroJerk-std()-Y",-0.51102097
"5219",30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.60745626
"5220",30,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.75096933
"5221",1,"LAYING","tBodyGyroJerk-std()-Z",-0.994051515
"5222",1,"SITTING","tBodyGyroJerk-std()-Z",-0.9953921
"5223",1,"STANDING","tBodyGyroJerk-std()-Z",-0.99451099
"5224",1,"WALKING","tBodyGyroJerk-std()-Z",-0.40483479
"5225",1,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.28690586
"5226",1,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.60070987
"5227",2,"LAYING","tBodyGyroJerk-std()-Z",-0.99235632
"5228",2,"SITTING","tBodyGyroJerk-std()-Z",-0.98821203
"5229",2,"STANDING","tBodyGyroJerk-std()-Z",-0.989217335
"5230",2,"WALKING","tBodyGyroJerk-std()-Z",-0.45322615
"5231",2,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.21992792
"5232",2,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.47760992
"5233",3,"LAYING","tBodyGyroJerk-std()-Z",-0.990148945
"5234",3,"SITTING","tBodyGyroJerk-std()-Z",-0.98693777
"5235",3,"STANDING","tBodyGyroJerk-std()-Z",-0.97382701
"5236",3,"WALKING","tBodyGyroJerk-std()-Z",-0.53714431
"5237",3,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.37457968
"5238",3,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.57211276
"5239",4,"LAYING","tBodyGyroJerk-std()-Z",-0.99508443
"5240",4,"SITTING","tBodyGyroJerk-std()-Z",-0.979137245
"5241",4,"STANDING","tBodyGyroJerk-std()-Z",-0.97208307
"5242",4,"WALKING","tBodyGyroJerk-std()-Z",-0.65582339
"5243",4,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.34081631
"5244",4,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.555912025
"5245",5,"LAYING","tBodyGyroJerk-std()-Z",-0.99332779
"5246",5,"SITTING","tBodyGyroJerk-std()-Z",-0.97572783
"5247",5,"STANDING","tBodyGyroJerk-std()-Z",-0.953365765
"5248",5,"WALKING","tBodyGyroJerk-std()-Z",-0.169135105
"5249",5,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.028948281
"5250",5,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.29427493
"5251",6,"LAYING","tBodyGyroJerk-std()-Z",-0.98021476
"5252",6,"SITTING","tBodyGyroJerk-std()-Z",-0.9750325
"5253",6,"STANDING","tBodyGyroJerk-std()-Z",-0.97640151
"5254",6,"WALKING","tBodyGyroJerk-std()-Z",-0.21344077
"5255",6,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",0.21207084
"5256",6,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.17880272
"5257",7,"LAYING","tBodyGyroJerk-std()-Z",-0.995438155
"5258",7,"SITTING","tBodyGyroJerk-std()-Z",-0.994024855
"5259",7,"STANDING","tBodyGyroJerk-std()-Z",-0.98733647
"5260",7,"WALKING","tBodyGyroJerk-std()-Z",-0.51012528
"5261",7,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.45160259
"5262",7,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.682581
"5263",8,"LAYING","tBodyGyroJerk-std()-Z",-0.995071095
"5264",8,"SITTING","tBodyGyroJerk-std()-Z",-0.99347952
"5265",8,"STANDING","tBodyGyroJerk-std()-Z",-0.995298395
"5266",8,"WALKING","tBodyGyroJerk-std()-Z",-0.397706145
"5267",8,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.187562325
"5268",8,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.4293037
"5269",9,"LAYING","tBodyGyroJerk-std()-Z",-0.98371297
"5270",9,"SITTING","tBodyGyroJerk-std()-Z",-0.98391405
"5271",9,"STANDING","tBodyGyroJerk-std()-Z",-0.98597273
"5272",9,"WALKING","tBodyGyroJerk-std()-Z",-0.45223957
"5273",9,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.414792295
"5274",9,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.64747956
"5275",10,"LAYING","tBodyGyroJerk-std()-Z",-0.991036375
"5276",10,"SITTING","tBodyGyroJerk-std()-Z",-0.995868505
"5277",10,"STANDING","tBodyGyroJerk-std()-Z",-0.98224916
"5278",10,"WALKING","tBodyGyroJerk-std()-Z",-0.32166769
"5279",10,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.249102295
"5280",10,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.48406595
"5281",11,"LAYING","tBodyGyroJerk-std()-Z",-0.99464916
"5282",11,"SITTING","tBodyGyroJerk-std()-Z",-0.99157157
"5283",11,"STANDING","tBodyGyroJerk-std()-Z",-0.99237979
"5284",11,"WALKING","tBodyGyroJerk-std()-Z",-0.55350097
"5285",11,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.491969455
"5286",11,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.77836281
"5287",12,"LAYING","tBodyGyroJerk-std()-Z",-0.979512575
"5288",12,"SITTING","tBodyGyroJerk-std()-Z",-0.98089038
"5289",12,"STANDING","tBodyGyroJerk-std()-Z",-0.98344991
"5290",12,"WALKING","tBodyGyroJerk-std()-Z",-0.478574405
"5291",12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.42342208
"5292",12,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.61110937
"5293",13,"LAYING","tBodyGyroJerk-std()-Z",-0.993967855
"5294",13,"SITTING","tBodyGyroJerk-std()-Z",-0.99234858
"5295",13,"STANDING","tBodyGyroJerk-std()-Z",-0.99033879
"5296",13,"WALKING","tBodyGyroJerk-std()-Z",-0.41421929
"5297",13,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.44857815
"5298",13,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.63306713
"5299",14,"LAYING","tBodyGyroJerk-std()-Z",-0.99243144
"5300",14,"SITTING","tBodyGyroJerk-std()-Z",-0.98979831
"5301",14,"STANDING","tBodyGyroJerk-std()-Z",-0.98394657
"5302",14,"WALKING","tBodyGyroJerk-std()-Z",-0.49774025
"5303",14,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",0.064192024
"5304",14,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.35338053
"5305",15,"LAYING","tBodyGyroJerk-std()-Z",-0.99224695
"5306",15,"SITTING","tBodyGyroJerk-std()-Z",-0.99336491
"5307",15,"STANDING","tBodyGyroJerk-std()-Z",-0.99018686
"5308",15,"WALKING","tBodyGyroJerk-std()-Z",-0.601994385
"5309",15,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.38654038
"5310",15,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.657579875
"5311",16,"LAYING","tBodyGyroJerk-std()-Z",-0.99613695
"5312",16,"SITTING","tBodyGyroJerk-std()-Z",-0.99554995
"5313",16,"STANDING","tBodyGyroJerk-std()-Z",-0.995690355
"5314",16,"WALKING","tBodyGyroJerk-std()-Z",-0.57183923
"5315",16,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.5508494
"5316",16,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.71994877
"5317",17,"LAYING","tBodyGyroJerk-std()-Z",-0.99703859
"5318",17,"SITTING","tBodyGyroJerk-std()-Z",-0.99658764
"5319",17,"STANDING","tBodyGyroJerk-std()-Z",-0.99572004
"5320",17,"WALKING","tBodyGyroJerk-std()-Z",-0.52965922
"5321",17,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.544949155
"5322",17,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.607786365
"5323",18,"LAYING","tBodyGyroJerk-std()-Z",-0.99373131
"5324",18,"SITTING","tBodyGyroJerk-std()-Z",-0.99472948
"5325",18,"STANDING","tBodyGyroJerk-std()-Z",-0.98864535
"5326",18,"WALKING","tBodyGyroJerk-std()-Z",-0.66871716
"5327",18,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.61273227
"5328",18,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.717355335
"5329",19,"LAYING","tBodyGyroJerk-std()-Z",-0.99007996
"5330",19,"SITTING","tBodyGyroJerk-std()-Z",-0.98862914
"5331",19,"STANDING","tBodyGyroJerk-std()-Z",-0.99100379
"5332",19,"WALKING","tBodyGyroJerk-std()-Z",-0.204884375
"5333",19,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",0.073106186
"5334",19,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.39184046
"5335",20,"LAYING","tBodyGyroJerk-std()-Z",-0.991061155
"5336",20,"SITTING","tBodyGyroJerk-std()-Z",-0.98651483
"5337",20,"STANDING","tBodyGyroJerk-std()-Z",-0.9698426
"5338",20,"WALKING","tBodyGyroJerk-std()-Z",-0.30786488
"5339",20,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.0099063774
"5340",20,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.25509979
"5341",21,"LAYING","tBodyGyroJerk-std()-Z",-0.99475929
"5342",21,"SITTING","tBodyGyroJerk-std()-Z",-0.99123665
"5343",21,"STANDING","tBodyGyroJerk-std()-Z",-0.98643797
"5344",21,"WALKING","tBodyGyroJerk-std()-Z",-0.501205985
"5345",21,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.42431173
"5346",21,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.56569599
"5347",22,"LAYING","tBodyGyroJerk-std()-Z",-0.992456975
"5348",22,"SITTING","tBodyGyroJerk-std()-Z",-0.992052185
"5349",22,"STANDING","tBodyGyroJerk-std()-Z",-0.98814254
"5350",22,"WALKING","tBodyGyroJerk-std()-Z",-0.23811478
"5351",22,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.357107275
"5352",22,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.534578675
"5353",23,"LAYING","tBodyGyroJerk-std()-Z",-0.995998055
"5354",23,"SITTING","tBodyGyroJerk-std()-Z",-0.99403207
"5355",23,"STANDING","tBodyGyroJerk-std()-Z",-0.988735145
"5356",23,"WALKING","tBodyGyroJerk-std()-Z",-0.36774141
"5357",23,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.359531645
"5358",23,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.55227541
"5359",24,"LAYING","tBodyGyroJerk-std()-Z",-0.993830845
"5360",24,"SITTING","tBodyGyroJerk-std()-Z",-0.99262708
